Ranking,Rating,Team
<<<<<<< HEAD
1,13.950011919975239,Clemson
2,12.348374097768465,Alabama
3,6.860591789389742,Georgia
4,5.1987865453434265,Oklahoma
5,4.286752687496562,Ohio_St
6,4.2805600356951174,Texas_A&M
7,4.136261654319525,LSU
8,3.9593602211117265,Florida
9,3.951487744737912,Mississippi_St
10,3.9041045205856233,Michigan
11,3.795744203630307,Notre_Dame
12,3.6897658339382366,Missouri
13,3.560395295048378,Texas
14,3.5231343266767228,Kentucky
15,3.4467602830305313,West_Virginia
16,3.2252431961888894,Auburn
17,3.2048677918457433,Penn_St
18,3.191161526205301,Syracuse
19,3.190189557257934,Iowa
20,2.995892726323007,N_Dakota_St
21,2.9873597746853386,UCF
22,2.9711708243797963,Washington
23,2.764460500964508,Washington_St
24,2.6459459954288413,Oklahoma_St
25,2.643596455901429,South_Carolina
26,2.6245149722094956,Utah_St
27,2.6171452152975987,Iowa_St
28,2.5910621216914866,Fresno_St
29,2.4967712305814906,Utah
30,2.3914076046186614,Northwestern
31,2.278030872092557,Purdue
32,2.1436521740363323,Michigan_St
33,2.10443847767025,Texas_Tech
34,2.098599366039884,Wisconsin
35,2.0884991640407926,Boise_St
36,2.0779116900434027,Vanderbilt
37,1.9903261672994264,Stanford
38,1.9533988514531042,Virginia
39,1.9389159388033612,Minnesota
40,1.9208775496410477,Army
41,1.8822010971299654,Duke
42,1.8595926570347299,Oregon
43,1.8312693606866481,Pittsburgh
44,1.7971099475242078,Boston_College
45,1.767219981719893,TCU
46,1.7579366578731972,Miami_FL
47,1.7386811080287965,Arizona_St
48,1.726256168786365,Cincinnati
49,1.7087134863466442,Appalachian_St
50,1.6658084891517047,Georgia_Tech
51,1.6430751300556945,NC_State
52,1.6318653724877643,Ohio
53,1.5888889896803189,Maryland
54,1.544421358129861,Baylor
55,1.5411292135977694,Kansas_St
56,1.488816980287963,Nebraska
57,1.4401592474380518,Indiana
58,1.4094299146541527,California
59,1.3935991924438647,USC
60,1.387919453265285,Memphis
61,1.3866486428204032,Temple
62,1.3733552311107966,Tennessee
63,1.306037341864735,BYU
64,1.2927262018655465,Mississippi
65,1.2292421145840364,UAB
66,1.206310030731203,Wake_Forest
67,1.2015005787661532,Kansas
68,1.1968349721218345,Virginia_Tech
69,1.1903590104641144,Buffalo
70,1.154034552730031,S_Dakota_St
71,1.139007977325326,Ga_Southern
72,1.1275351613750464,Princeton
73,1.1150713639602061,Colorado
74,1.0819303133090428,E_Washington
75,1.0753699818241163,E_Michigan
76,1.0611986482751907,UCLA
77,1.0551587749108784,Air_Force
78,1.0489420927505986,N_Illinois
79,1.0089324455410558,Toledo
80,0.9909007619729211,Houston
81,0.9890738560291802,Arizona
82,0.9863119242203768,San_Diego_St
83,0.9627143214734364,Miami_OH
84,0.9477131623743753,Troy
85,0.9462809205434622,MTSU
86,0.9286269203023564,North_Texas
87,0.9224859795904522,Nevada
88,0.8995920859815782,Marshall
89,0.8851288766121438,Arkansas
90,0.8819203527572892,North_Carolina
91,0.8624522070751932,Florida_Intl
92,0.8586430566689185,Wyoming
93,0.8385793687133607,Florida_St
94,0.7879687781046248,Tulane
95,0.768555273548854,James_Madison
96,0.7541013904761774,Navy
97,0.7408748492509823,Dartmouth
98,0.7111419444349034,Northern_Iowa
99,0.696927913795284,Southern_Miss
100,0.6940530764152137,FL_Atlantic
101,0.6850682440399962,South_Florida
102,0.6790286930187115,UC_Davis
103,0.6748452479630351,SMU
104,0.6708458188385832,Louisiana_Tech
105,0.6657534410496544,Arkansas_St
106,0.6443751477832662,Akron
107,0.6307246160960346,Hawaii
108,0.6218007909971065,Colgate
109,0.6161203112894856,W_Michigan
110,0.6148268059204395,Rutgers
111,0.614668964489981,Illinois_St
112,0.6121829884762123,Tulsa
113,0.5827928531733243,Kennesaw
114,0.5712157029641114,Illinois
115,0.5412422477296441,C_Michigan
116,0.532740784836667,Ball_St
117,0.5218915627868435,Louisiana
118,0.506758016130281,Nicholls_St
119,0.49171907026004763,Weber_St
120,0.4833934800902771,Colorado_St
121,0.48302669012639654,Charlotte
122,0.45690235927732986,San_Jose_St
123,0.4517661676576166,ULM
124,0.4517563186759521,Maine
125,0.44456145775469735,Harvard
126,0.437428854159491,Youngstown_St
127,0.4212287251921647,UNLV
128,0.420035205688241,Oregon_St
129,0.4159480390705738,Coastal_Car
130,0.40979759611761285,Wofford
131,0.4081332949540147,Towson
132,0.4023091857041547,WKU
133,0.3993590300029991,Liberty
134,0.39195964984008524,W_Illinois
135,0.38982496931030675,Old_Dominion
136,0.3874330139498969,Kent
137,0.3836624680458548,Delaware
138,0.3802358600099747,Stony_Brook
139,0.37036321562392754,New_Mexico
140,0.37016799203878953,Jacksonville_St
141,0.35653876700601533,East_Carolina
142,0.35452161071237204,Louisville
143,0.35159545106624157,Indiana_St
144,0.35010815894387676,Drake
145,0.3336309370960779,SE_Missouri_St
146,0.3295474605880907,Citadel
147,0.3248156270294743,Villanova
148,0.3227320297216187,South_Dakota
149,0.3184456279845329,Georgia_St
150,0.3141622556804261,Montana
151,0.307871685669108,Massachusetts
152,0.306364768517947,Bowling_Green
153,0.3058249618849861,Texas_St
154,0.30449853262106175,Elon
155,0.29462495737594363,Samford
156,0.2889558488837598,Yale
157,0.2867065538452594,New_Hampshire
158,0.28336635315298786,Rhode_Island
159,0.28298843041556565,Montana_St
160,0.27288620270286723,UT_San_Antonio
161,0.2675683278785337,NC_A&T
162,0.2645538514081321,Rice
163,0.25869600420604094,UTEP
164,0.252169239913015,Idaho_St
165,0.22841583886832068,San_Diego
166,0.222956998143774,Tennessee_St
167,0.2214951559930317,Abilene_Chr
168,0.21988376264326498,Cent_Arkansas
169,0.21674587989150473,S_Illinois
170,0.21567748701934994,South_Alabama
171,0.21551937407519248,North_Dakota
172,0.20583408858642754,Northern_Arizona
173,0.20280250190475668,Lamar
174,0.1999544599971959,SE_Louisiana
175,0.1998352594755343,New_Mexico_St
176,0.19904866483605074,Holy_Cross
177,0.18748312398429276,McNeese_St
178,0.18191266524749017,Incarnate_Word
179,0.18153623663788307,Chattanooga
180,0.18085260130828387,Penn
181,0.18067482021309522,Cornell
182,0.17997034849251065,Columbia
183,0.17956239310886488,TN_Martin
184,0.17771717187224015,Furman
185,0.17486110098858132,Howard
186,0.17438497528863448,Sam_Houston_St
187,0.17414095046274033,Dayton
188,0.1730866803660978,Albany_NY
189,0.17302225082900005,Mercer
190,0.16849269770375588,ETSU
191,0.16102675446308432,Murray_St
192,0.15773842412375372,E_Kentucky
193,0.14900309314532706,Missouri_St
194,0.14699132012408395,Richmond
195,0.14590672547452818,Cal_Poly
196,0.14294793654693225,Duquesne
197,0.1403467033917927,E_Illinois
198,0.14023630697206488,N_Colorado
199,0.1383352397241584,Austin_Peay
200,0.13704140161547765,Connecticut
201,0.13492836574567882,William_&_Mary
202,0.12975850723399943,S_Carolina_St
203,0.12354874852433273,Northwestern_LA
204,0.1232016563902833,Marist
205,0.11986627394377429,Sacred_Heart
206,0.11113543924861895,Bethune-Cookman
207,0.10899699227344233,W_Carolina
208,0.10770376396070411,Idaho
209,0.10671270321455055,Florida_A&M
210,0.1052621628190046,Southern_Utah
211,0.10285924973468327,Morgan_St
212,0.09878621283488226,Lafayette
213,0.09767364936737313,Portland_St
214,0.09718679358267239,CS_Sacramento
215,0.09517152556872442,Central_Conn
216,0.09475481803204193,Alcorn_St
217,0.0882241839672868,Norfolk_St
218,0.08682845922442485,Stetson
219,0.08598633705062371,Georgetown
220,0.0817515041356622,Prairie_View
221,0.07915377354433657,St_Francis_PA
222,0.07854496406430377,Butler
223,0.07791121346214674,SF_Austin
224,0.07452647702398973,Monmouth_NJ
225,0.07099913842027178,Bucknell
226,0.07080702507103381,Valparaiso
227,0.07013043919988916,Fordham
228,0.06801149975348872,Brown
229,0.06781468418450427,North_Alabama
230,0.06593272413550694,Davidson
231,0.06317521597441028,Bryant
232,0.060327995800900425,Lehigh
233,0.05930209933942479,Houston_Bap
234,0.05696650323219346,Charleston_So
235,0.05660693843793355,Southern_Univ
236,0.055001982263222435,Savannah_St
237,0.05264421415258023,VMI
238,0.05204649928752487,Campbell
239,0.048472224264192544,NC_Central
240,0.04376432851323982,Jacksonville
241,0.04372621738027116,Alabama_A&M
242,0.042271101041663914,Grambling
243,0.04159328534617168,Tennessee_Tech
244,0.040370752011512134,Wagner
245,0.038977578603491915,Morehead_St
246,0.037320561422156145,Delaware_St
247,0.035469838889708616,Jackson_St
248,0.03100671798752255,Robert_Morris
249,0.025690402889396932,TX_Southern
250,0.024157493295894256,Gardner_Webb
251,0.019092732709429946,Presbyterian
252,0.017151594255104534,MS_Valley_St
253,0.013882815990823144,Alabama_St
254,0.008922211292529639,Ark_Pine_Bluff
255,0.005512324507776866,Hampton
=======
1,21.56098516674931,Alabama
2,7.47261402125024,Georgia
3,6.796790808125194,Clemson
4,6.031116710363056,Michigan
5,5.0747645219425275,LSU
6,4.307224650021671,Mississippi_St
7,4.195665764894022,Oklahoma
8,4.1673420756530435,Texas_A&M
9,4.0824945423838175,Missouri
10,3.893360767868575,Kentucky
11,3.863540140213607,West_Virginia
12,3.795877964134106,Notre_Dame
13,3.7859853799344263,Florida
14,3.2831153325845635,Auburn
15,3.193375659524373,Ohio_St
16,2.950013313669674,Iowa
17,2.9136871819109746,Utah_St
18,2.842618319926734,Penn_St
19,2.7388339089908684,South_Carolina
20,2.7331142793175793,Purdue
21,2.678180643138807,Iowa_St
22,2.632236104248116,Texas
23,2.5823000180567957,UCF
24,2.576004601067964,Texas_Tech
25,2.563486811259579,Michigan_St
26,2.4843457356079828,Northwestern
27,2.3949671272158435,Syracuse
28,2.3572387662935057,Washington
29,2.3224009937750676,Fresno_St
30,2.3054594084868496,Washington_St
31,2.2352285430118166,Utah
32,2.20160473859445,Vanderbilt
33,2.110186094451089,Tennessee
34,2.097619677049116,Oklahoma_St
35,1.9730944199963951,Cincinnati
36,1.9434119242435544,Duke
37,1.9432011672747187,Boston_College
38,1.9192755736226093,Boise_St
39,1.9134680981212315,Wisconsin
40,1.8286852534026319,Stanford
41,1.7986482409025693,Arizona_St
42,1.7785565706662376,Army
43,1.737506011074779,Mississippi
44,1.7349636729114088,Temple
45,1.7238805232228678,N_Dakota_St
46,1.710591758319806,Miami_FL
47,1.7086267643882842,North_Texas
48,1.6991664224009644,Maryland
49,1.6642884460669891,Ohio
50,1.6585806242504146,Houston
51,1.6341366615705946,Virginia
52,1.6324537032440316,Pittsburgh
53,1.5680986337981515,Minnesota
54,1.5599965681176864,Georgia_Tech
55,1.5088236766894039,Arkansas
56,1.4992304815144213,TCU
57,1.4910775321312204,Oregon
58,1.4067417177003727,NC_State
59,1.3708000531749498,Buffalo
60,1.3589381433482972,E_Michigan
61,1.3528269447680397,UAB
62,1.3394747375386808,Memphis
63,1.3384287558141894,Indiana
